Time,sqrt_V1_Susceptible,sqrt_V2_Infected,sqrt_V2_Residual,sqrt_V3_Hospitalized,sqrt_V4_Recovered,sqrt_V5_Dead
219.31,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.32,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.33,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.34,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.35,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.36,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.37,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.38,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.39,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.40,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.41,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.42,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.43,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.44,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.45,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.46,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.47,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.48,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.49,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.50,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.51,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.52,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.53,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.54,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.55,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.56,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.57,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.58,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.59,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.60,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.61,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.62,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.63,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.64,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.65,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.66,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.67,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.68,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.69,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.70,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.71,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.72,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.73,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.74,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.75,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.76,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.77,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.78,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.79,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.80,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.81,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.82,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.83,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.84,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.85,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.86,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.87,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.88,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.89,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.90,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.91,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.92,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.93,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.94,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.95,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.96,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.97,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.98,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
219.99,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.00,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.01,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.02,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.03,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.04,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.05,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.06,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.07,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.08,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.09,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.10,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.11,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.12,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.13,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.14,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.15,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.16,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.17,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.18,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.19,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.20,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.21,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.22,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.23,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.24,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.25,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.26,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.27,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.28,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.29,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.30,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.31,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.32,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.33,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.34,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.35,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.36,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.37,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.38,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.39,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.40,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.41,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.42,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.43,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.44,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.45,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.46,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.47,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.48,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.49,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.50,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.51,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.52,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.53,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.54,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.55,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.56,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.57,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.58,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.59,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.60,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.61,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.62,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.63,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.64,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.65,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.66,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.67,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.68,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.69,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.70,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.71,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.72,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.73,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.74,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.75,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.76,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.77,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.78,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.79,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.80,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.81,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.82,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.83,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.84,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.85,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.86,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.87,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.88,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.89,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.90,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.91,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.92,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.93,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.94,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.95,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.96,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.97,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.98,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
220.99,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.00,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.01,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.02,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.03,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.04,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.05,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.06,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.07,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.08,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.09,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.10,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.11,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.12,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.13,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.14,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.15,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.16,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.17,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.18,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.19,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.20,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.21,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.22,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.23,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.24,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.25,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.26,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.27,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.28,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.29,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.30,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.31,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.32,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.33,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.34,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.35,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.36,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.37,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.38,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.39,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.40,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.41,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.42,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.43,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.44,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.45,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.46,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.47,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.48,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.49,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.50,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.51,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.52,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.53,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.54,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.55,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.56,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.57,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.58,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.59,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.60,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.61,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.62,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.63,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.64,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.65,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.66,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.67,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.68,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.69,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.70,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.71,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.72,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.73,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.74,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.75,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.76,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.77,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.78,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.79,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.80,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.81,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.82,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.83,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.84,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.85,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.86,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.87,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.88,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.89,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.90,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.91,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.92,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.93,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.94,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.95,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.96,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
221.97,3.644933e-03,0.000000e+00,5.773503e-07,0.000000e+00,3.644933e-03,0.000000e+00
